episode,reward,avg10,eval_reward,best_eval,critic_loss,actor_loss,steps,replay_size,grad_cosine,tick_vs_direct_mse
301,54.0,49.7,,,0.5926342976364223,-8.530687127794538,4745,4745,,
302,52.0,49.9,,,0.6107091874165355,-8.617988403026875,4798,4798,,
303,48.0,50.2,,,0.6269976736939683,-8.723964881896972,4847,4847,,
304,48.0,50.0,,,0.6814909356893325,-8.824307163556417,4896,4896,,
305,55.0,50.3,,,0.6597511908039451,-8.887088060379028,4952,4952,,
306,51.0,50.5,56.8,56.8,0.6438828620773095,-8.943527258359468,5004,5004,,
307,55.0,51.0,,56.8,0.653115530631372,-9.055950164794922,5060,5060,,
308,53.0,51.7,,56.8,0.6588388856638361,-9.097611321343315,5114,5114,,
309,54.0,51.8,,56.8,0.6320133155042474,-9.216684171131678,5169,5169,,
310,50.0,52.0,,56.8,0.6861863961698962,-9.388080215454101,5220,5220,,
311,50.0,51.6,,56.8,0.6925384758734235,-9.439872925098125,5271,5271,,
312,47.0,51.1,,56.8,0.6659111655317247,-9.522633910179138,5319,5319,,
313,49.0,51.2,,56.8,0.6957127436995506,-9.59005672454834,5369,5369,,
314,46.0,51.0,,56.8,0.6595709212916963,-9.600014106087063,5416,5416,,
315,50.0,50.5,,56.8,0.7036005083252402,-9.705475220313438,5467,5467,,
316,48.0,50.2,,56.8,0.6958070429308074,-9.80325468381246,5516,5516,,
317,48.0,49.5,,56.8,0.6708605668070365,-9.841333465576172,5565,5565,,
318,50.0,49.2,,56.8,0.6627542458328546,-9.906630859375,5616,5616,,
319,50.0,48.8,,56.8,0.719924764744207,-10.113413847409761,5667,5667,,
320,52.0,49.0,,56.8,0.7023026844802892,-10.167492206280048,5720,5720,,
321,41.0,48.1,,56.8,0.7635197987159094,-10.113929203578405,5762,5762,,
322,47.0,48.1,,56.8,0.693706100496153,-10.26644233862559,5810,5810,,
323,43.0,47.5,,56.8,0.7194615751504898,-10.392462773756547,5854,5854,,
324,46.0,47.5,,56.8,0.7111782517204893,-10.440531094868978,5901,5901,,
325,44.0,46.9,,56.8,0.7856076012055079,-10.45504413951527,5946,5946,,
326,43.0,46.4,,56.8,0.7160659320652485,-10.55086781761863,5990,5990,,
327,46.0,46.2,,56.8,0.6667284816503525,-10.599719762802124,6037,6037,,
328,51.0,46.3,,56.8,0.7985916607655011,-10.643220938169039,6089,6089,,
329,50.0,46.3,,56.8,0.8222549176391434,-10.789159927368164,6140,6140,,
330,55.0,46.6,,56.8,0.8314108872520072,-10.825988633292061,6196,6196,,
331,54.0,47.9,,56.8,0.784585240483284,-10.95091073853629,6251,6251,,
332,58.0,49.0,,56.8,0.8005517242571055,-10.9798950655707,6310,6310,,
333,53.0,50.0,,56.8,0.7107612979080942,-11.127735420509621,6364,6364,,
334,55.0,50.9,,56.8,0.7805822604734983,-11.133040734699794,6420,6420,,
335,54.0,51.9,,56.8,0.7645619571208954,-11.2337304183415,6475,6475,,
336,54.0,53.0,,56.8,0.8283843698826703,-11.352840529547798,6530,6530,,
337,60.0,54.4,,56.8,0.853404663869592,-11.472324678974767,6591,6591,,
338,58.0,55.1,,56.8,0.7903414828292394,-11.527270086880389,6650,6650,,
339,58.0,55.9,,56.8,0.8404396734500336,-11.638700739542644,6709,6709,,
340,74.0,57.8,,56.8,0.7961920646826426,-11.732774940696922,6784,6784,,
341,65.0,58.9,,56.8,0.8739629543640397,-11.910371838193951,6850,6850,,
342,88.0,61.9,,56.8,0.819190636528342,-11.973263019985623,6939,6939,,
343,67.0,63.3,,56.8,0.8786464376265511,-12.172152687521542,7007,7007,,
344,66.0,64.4,,56.8,0.8413663464250849,-12.260241363987777,7074,7074,,
345,120.0,71.0,,56.8,0.9113124163190195,-12.423069563068328,7195,7195,,
346,98.0,75.4,,56.8,0.8666078406150894,-12.640609507658043,7294,7294,,
347,103.0,79.7,,56.8,0.9073069079134327,-12.836833862157969,7398,7398,,
348,53.0,79.2,,56.8,0.8490338907749565,-12.807470286334002,7452,7452,,
349,68.0,80.2,,56.8,0.908911120524441,-13.015141814095633,7521,7521,,
350,93.0,82.1,,56.8,1.0456287327440494,-13.150048682030212,7615,7615,,
351,73.0,82.9,,56.8,1.0197270196434614,-13.328506186201766,7689,7689,,
352,67.0,80.8,,56.8,1.194381058216095,-13.464832390055937,7757,7757,,
353,123.0,86.4,,56.8,1.103663838198108,-13.623326240047332,7881,7881,,
354,75.0,87.3,,56.8,0.9759795103026064,-13.788848375019274,7957,7957,,
355,59.0,81.2,,56.8,1.1967352405190468,-13.991334883371989,8017,8017,,
356,57.0,77.1,,56.8,1.202009456167961,-14.08183114282016,8075,8075,,
357,61.0,72.9,,56.8,1.19279485532353,-14.205253662601594,8137,8137,,
358,48.0,72.4,,56.8,1.278315622283488,-14.183804233868917,8186,8186,,
359,51.0,70.7,,56.8,1.1468296627012582,-14.408201254331148,8238,8238,,
360,45.0,65.9,,56.8,1.157687792311544,-14.452921950298807,8284,8284,,
361,49.0,63.5,,56.8,1.34411302536726,-14.470027351379395,8334,8334,,
362,51.0,61.9,,56.8,1.3156120903216875,-14.561468051030086,8386,8386,,
363,56.0,55.2,,56.8,1.034243988886214,-14.710107869115369,8443,8443,,
364,49.0,52.6,,56.8,1.1242133870720863,-14.761704139709472,8493,8493,,
365,59.0,52.6,,56.8,1.2577080480754375,-14.862480799357096,8553,8553,,
366,60.0,52.9,,56.8,1.2127453574880225,-15.041943105061849,8614,8614,,
367,54.0,52.2,,56.8,1.1773769787766717,-15.14879662649972,8669,8669,,
368,54.0,52.8,,56.8,1.114016824147918,-15.215829390066641,8724,8724,,
369,58.0,53.5,,56.8,1.198319724808305,-15.320849927266439,8783,8783,,
370,54.0,54.4,,56.8,1.0838358849287033,-15.484394285413954,8838,8838,,
371,57.0,55.2,,56.8,1.1453939540119007,-15.499503168566473,8896,8896,,
372,58.0,55.9,,56.8,0.9905426989672548,-15.690321763356527,8955,8955,,
373,58.0,56.1,,56.8,1.152152191026736,-15.691873550415039,9014,9014,,
374,53.0,56.5,,56.8,1.175261671896334,-15.71230196069788,9068,9068,,
375,61.0,56.7,,56.8,1.121439226933064,-15.878855520679105,9130,9130,,
376,58.0,56.5,,56.8,1.0540695836988545,-15.985589631398518,9189,9189,,
377,52.0,56.3,,56.8,1.2981364468358598,-15.99167013168335,9242,9242,,
378,60.0,56.9,,56.8,1.1414340465772348,-16.14955815961284,9303,9303,,
379,50.0,56.1,,56.8,0.9030391484791157,-16.212157325744627,9354,9354,,
380,54.0,56.1,,56.8,1.061045303940773,-16.230670520237513,9409,9409,,
381,52.0,55.6,,56.8,1.0967583228956979,-16.334986136509823,9462,9462,,
382,48.0,54.6,,56.8,1.3151929171717898,-16.348370170593263,9511,9511,,
383,52.0,54.0,,56.8,1.1812499719408323,-16.4400587448707,9564,9564,,
384,54.0,54.1,,56.8,1.0917410165071488,-16.480048179626465,9619,9619,,
385,53.0,53.3,,56.8,1.1419875566606168,-16.563163616039134,9673,9673,,
386,54.0,52.9,,56.8,1.1632627181031487,-16.625119385895907,9728,9728,,
387,52.0,52.9,,56.8,1.1576131703156345,-16.754374892623336,9781,9781,,
388,50.0,51.9,,56.8,1.0284396433362775,-16.899859924316406,9832,9832,,
389,53.0,52.2,,56.8,1.18193564094879,-16.90091606422707,9886,9886,,
390,51.0,51.9,,56.8,1.142308824050885,-17.01022008749155,9938,9938,,
391,51.0,51.8,,56.8,1.063133089731519,-17.017007974477913,9990,9990,,
392,53.0,52.3,51.6,56.8,1.0863811169509534,-17.146393952546298,10044,10044,,
393,52.0,52.3,,56.8,1.2762472747631792,-17.07321767453794,10097,10097,,
394,54.0,52.3,,56.8,1.1342038479718295,-17.3353069446705,10152,10152,,
395,49.0,51.9,,56.8,0.9401709240674972,-17.25642593383789,10202,10202,,
396,51.0,51.6,,56.8,1.0315686226464236,-17.351394213162937,10254,10254,,
397,48.0,51.2,,56.8,0.9921289259681896,-17.41428939819336,10303,10303,,
398,50.0,51.2,,56.8,1.0974452264753043,-17.389029541015624,10354,10354,,
399,49.0,50.8,,56.8,1.0773635971546174,-17.45403419494629,10404,10404,,
400,49.0,50.6,,56.8,1.1007661205530166,-17.593125686645507,10454,10454,,
401,48.0,50.3,,56.8,1.1285939371707487,-17.546651077270507,10503,10503,,
402,52.0,50.2,,56.8,1.136199692791363,-17.68967973268949,10556,10556,,
403,53.0,50.3,,56.8,1.1281658587632355,-17.713631877192743,10610,10610,,
404,51.0,50.0,,56.8,1.160449391660782,-17.764997188861553,10662,10662,,
